element_id,line_load,load_case,load_direction,load_group,group_name,eccentricity
73,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
74,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
74,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
75,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
75,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
76,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
76,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
77,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
77,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
78,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
78,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
79,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
79,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
80,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
80,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
81,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
81,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
82,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
82,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
83,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
83,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
84,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
84,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
85,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
85,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
86,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
86,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
87,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
87,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
88,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
88,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
89,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
89,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
90,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
90,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
91,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
91,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
92,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
92,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
93,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
93,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
94,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
94,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
95,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
95,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
96,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
96,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
97,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
97,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
98,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
98,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
99,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
99,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
100,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
100,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
101,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
101,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
102,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
102,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
103,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
103,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
104,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
104,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
105,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
105,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
106,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
106,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
107,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
107,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
108,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
108,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
109,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
109,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
110,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
110,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
111,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
111,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
112,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
112,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
113,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
113,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
114,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
114,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
115,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
115,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
116,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
116,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
117,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
117,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
118,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
118,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
119,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
119,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
120,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
120,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
121,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
121,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
122,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
122,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
123,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
123,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
124,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
124,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
125,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
125,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
126,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
126,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
127,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
127,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
128,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
128,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
129,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
129,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
130,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
130,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
131,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
131,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
132,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
132,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
133,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
133,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
134,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
134,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
135,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
135,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
136,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
136,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
137,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
137,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
138,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
138,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
139,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
139,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
140,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
140,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
141,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
141,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
142,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
142,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
143,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
143,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
144,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
144,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
145,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
145,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
146,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
146,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
147,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
147,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
148,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
148,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
149,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
149,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
150,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
150,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
151,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
151,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
152,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
152,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
153,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
153,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
154,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
154,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
155,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
155,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
156,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
156,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
157,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
157,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
158,0.082,WL_Ang30_Q1,LY,WL_Ang30_Q1,Deck Elements,6.0
158,0.024,WL_Ang30_Q1,LX,WL_Ang30_Q1,Deck Elements,6.0
