element_id,line_load,load_case,load_direction,load_group,group_name,eccentricity
152,0.088,WL_Ang15_Q2,LY,WL_Ang15_Q2,Deck Elements,6.0
152,-0.012,WL_Ang15_Q2,LX,WL_Ang15_Q2,Deck Elements,6.0
153,0.088,WL_Ang15_Q2,LY,WL_Ang15_Q2,Deck Elements,6.0
153,-0.012,WL_Ang15_Q2,LX,WL_Ang15_Q2,Deck Elements,6.0
154,0.088,WL_Ang15_Q2,LY,WL_Ang15_Q2,Deck Elements,6.0
154,-0.012,WL_Ang15_Q2,LX,WL_Ang15_Q2,Deck Elements,6.0
155,0.088,WL_Ang15_Q2,LY,WL_Ang15_Q2,Deck Elements,6.0
155,-0.012,WL_Ang15_Q2,LX,WL_Ang15_Q2,Deck Elements,6.0
156,0.088,WL_Ang15_Q2,LY,WL_Ang15_Q2,Deck Elements,6.0
156,-0.012,WL_Ang15_Q2,LX,WL_Ang15_Q2,Deck Elements,6.0
157,0.088,WL_Ang15_Q2,LY,WL_Ang15_Q2,Deck Elements,6.0
157,-0.012,WL_Ang15_Q2,LX,WL_Ang15_Q2,Deck Elements,6.0
158,0.088,WL_Ang15_Q2,LY,WL_Ang15_Q2,Deck Elements,6.0
158,-0.012,WL_Ang15_Q2,LX,WL_Ang15_Q2,Deck Elements,6.0
159,0.088,WL_Ang15_Q2,LY,WL_Ang15_Q2,Deck Elements,6.0
159,-0.012,WL_Ang15_Q2,LX,WL_Ang15_Q2,Deck Elements,6.0
