element_id,line_load,load_case,load_direction,load_group,group_name,eccentricity
12,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
12,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
13,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
13,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
14,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
14,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
15,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
15,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
16,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
16,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
17,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
17,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
18,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
18,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
19,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
19,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
20,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
20,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
21,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
21,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
22,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
22,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
23,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
23,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
24,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
24,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
25,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
25,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
26,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
26,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
27,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
27,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
28,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
28,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
29,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
29,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
30,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
30,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
31,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
31,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
32,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
32,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
33,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
33,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
34,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
34,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
35,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
35,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
36,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
36,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
37,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
37,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
38,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
38,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
39,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
39,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
40,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
40,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
41,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
41,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
42,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
42,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
43,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
43,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
44,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
44,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
45,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
45,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
46,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
46,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
47,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
47,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
48,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
48,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
49,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
49,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
50,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
50,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
51,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
51,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
52,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
52,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
53,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
53,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
54,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
54,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
55,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
55,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
56,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
56,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
57,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
57,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
58,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
58,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
59,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
59,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
60,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
60,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
61,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
61,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
62,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
62,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
63,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
63,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
64,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
64,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
65,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
65,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
66,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
66,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
67,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
67,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
68,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
68,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
69,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
69,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
70,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
70,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
71,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
71,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
72,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
72,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
73,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
73,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
74,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
74,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
75,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
75,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
76,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
76,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
77,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
77,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
78,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
78,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
79,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
79,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
80,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
80,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
81,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
81,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
82,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
82,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
83,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
83,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
84,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
84,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
85,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
85,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
86,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
86,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
87,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
87,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
88,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
88,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
89,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
89,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
90,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
90,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
91,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
91,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
92,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
92,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
93,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
93,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
94,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
94,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
95,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
95,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
96,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
96,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
97,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
97,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
98,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
98,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
99,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
99,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
100,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
100,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
101,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
101,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
102,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
102,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
103,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
103,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
104,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
104,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
105,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
105,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
106,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
106,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
107,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
107,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
108,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
108,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
109,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
109,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
110,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
110,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
111,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
111,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
112,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
112,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
113,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
113,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
114,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
114,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
115,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
115,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
116,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
116,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
117,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
117,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
118,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
118,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
119,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
119,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
120,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
120,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
121,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
121,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
122,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
122,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
123,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
123,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
124,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
124,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
125,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
125,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
126,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
126,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
127,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
127,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
128,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
128,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
129,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
129,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
130,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
130,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
131,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
131,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
132,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
132,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
133,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
133,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
134,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
134,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
135,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
135,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
136,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
136,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
137,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
137,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
138,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
138,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
139,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
139,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
140,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
140,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
141,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
141,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
142,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
142,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
143,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
143,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
144,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
144,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
145,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
145,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
146,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
146,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
147,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
147,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
148,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
148,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
149,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
149,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
150,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
150,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
151,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
151,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
152,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
152,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
153,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
153,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
154,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
154,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
155,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
155,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
156,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
156,0.038,WL_Ang60_Q4,LX,WL_Ang60_Q4,Deck Elements,6.0
157,-0.034,WL_Ang60_Q4,LY,WL_Ang60_Q4,Deck Elements,6.0
